Degerlendirme Puani,Ikametgah Bolgesi,Ikametgah Sehri Kademe Puani,Uni Grup,Universite Turu,Burs Yuzdesi Grubu,Universite Kacinci Sinif,Universite Not Ortalamasi,Lise Mezuniyet Notu Grup,Anne Egitim Durumu Grup,Anne Calisma Durumu,Anne Sektor Grup,Baba Egitim Durumu Grup,Baba Sektor Grup,Kardes Sayisi,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Kulup Ismi Grup,Profesyonel Bir Spor Daliyla Mesgul musunuz?,Aktif olarak bir STK üyesi misiniz?,Stk Projesine Katildiniz Mi?,Girisimcilikle Ilgili Deneyiminiz Var Mi?,Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?,Spor Dalindaki Rolunuz Nedir?,STK Üye Grup,Aktif Katilim
28.0,2,1,0.0,0,0,2,2,0,1,0,0,1,1,2.0,1,5,0,0,0,1,1,2.0,0,5,2
8.0,2,1,0.0,0,0,0,0,0,2,1,1,1,2,0.0,0,5,0,0,0,0,0,1.0,0,5,0
20.0,0,4,0.0,0,0,2,2,0,0,0,0,0,0,5.0,0,5,0,0,1,0,1,1.0,0,5,1
12.0,2,1,0.0,0,0,0,0,0,2,0,0,2,1,1.0,1,5,0,0,0,0,1,1.0,0,5,1
12.0,0,3,0.0,0,0,2,2,0,1,0,0,0,0,2.0,0,5,0,0,0,0,0,1.0,0,5,0
26.0,0,3,0.0,0,0,0,0,0,1,0,0,0,1,2.0,0,5,0,1,1,1,1,0.0,0,4,3
28.0,2,1,0.0,0,0,2,2,0,2,0,0,1,2,1.0,1,5,0,0,1,0,1,1.0,0,5,2
15.0,2,1,0.0,0,0,2,2,0,1,0,0,2,1,1.0,0,5,0,0,0,0,1,1.0,0,5,0
38.0,2,2,0.0,0,0,2,2,0,2,0,0,2,2,3.0,1,5,1,1,0,1,1,1.0,1,3,4
8.0,1,1,0.0,0,0,0,0,0,1,0,0,1,1,2.0,0,5,0,0,0,0,1,0.0,0,5,0
8.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,2.0,0,5,0,0,0,0,1,1.0,0,5,0
10.0,2,1,0.0,0,0,0,0,0,1,0,0,0,1,3.0,0,5,0,0,0,1,1,2.0,0,5,1
20.0,2,1,0.0,0,0,2,2,0,1,0,0,0,1,1.0,0,5,0,0,1,0,1,1.0,0,5,1
38.0,2,2,0.0,0,0,2,2,0,3,2,0,1,0,3.0,0,5,1,0,1,0,1,2.0,1,5,2
6.0,2,1,0.0,0,0,2,2,0,2,0,0,0,0,1.0,0,5,0,0,0,0,1,0.0,0,5,0
40.0,2,1,0.0,0,0,2,2,0,3,2,0,1,0,1.0,1,5,1,0,1,0,1,2.0,1,5,3
2.0,1,5,0.0,0,0,0,0,0,1,0,0,1,0,2.0,0,5,0,0,0,1,1,1.0,0,5,1
10.0,1,1,0.0,0,0,0,0,0,1,0,0,0,0,2.0,0,5,0,0,0,0,0,1.0,0,5,0
18.0,2,1,0.0,0,0,2,2,0,0,0,0,0,0,3.0,0,5,0,0,1,1,0,1.0,0,5,2
12.0,0,3,0.0,0,0,0,0,0,1,0,0,0,0,2.0,1,5,0,0,0,0,1,2.0,0,5,1
10.0,1,3,0.0,0,0,2,2,0,1,0,0,1,2,2.0,0,5,0,0,0,1,0,1.0,0,5,1
61.0,2,1,0.0,0,0,2,2,0,1,0,0,1,2,1.0,1,5,1,1,1,0,1,1.0,2,3,4
8.0,2,1,0.0,0,0,0,0,0,0,0,0,1,1,1.0,0,5,0,0,0,1,0,1.0,0,5,1
7.0,2,1,0.0,0,0,0,0,0,1,0,0,0,0,4.0,0,5,0,0,0,0,1,1.0,0,5,0
28.0,2,2,0.0,0,0,2,2,0,2,1,1,1,1,1.0,0,5,1,0,1,1,1,1.0,1,5,3
18.0,0,3,0.0,0,0,0,0,0,1,0,0,0,0,2.0,0,5,0,0,1,0,0,1.0,0,5,1
10.0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,1.0,0,5,0,0,0,0,1,1.0,0,5,0
16.0,0,5,0.0,0,0,0,0,0,1,0,0,0,0,4.0,0,5,0,0,1,0,0,1.0,0,5,1
38.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,4.0,1,5,0,1,1,1,1,0.0,0,4,4
26.0,2,2,0.0,0,0,2,2,0,0,0,0,0,0,5.0,0,5,0,1,1,0,1,0.0,0,3,2
28.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,3.0,1,5,0,1,0,0,1,0.0,0,4,2
26.0,2,1,0.0,0,0,0,0,0,2,0,0,1,0,2.0,1,5,0,0,1,0,1,1.0,0,5,2
10.0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,3.0,0,5,0,0,0,0,1,1.0,0,5,0
18.0,2,1,0.0,0,0,0,0,0,1,2,0,0,1,2.0,0,5,0,0,1,0,1,1.0,0,5,1
8.0,0,5,0.0,0,0,2,2,0,1,0,0,1,0,2.0,0,5,0,0,0,0,1,2.0,0,5,0
9.0,2,1,0.0,0,0,2,2,0,1,2,0,0,0,0.0,0,5,0,0,0,0,1,2.0,0,5,0
24.0,2,1,0.0,0,0,2,2,0,1,0,0,1,1,2.0,0,5,0,0,1,0,1,1.0,0,5,1
6.0,2,1,0.0,0,0,0,0,0,1,1,1,0,1,1.0,0,5,0,0,0,0,0,1.0,0,5,0
31.0,2,1,0.0,0,0,2,2,0,2,0,0,1,0,1.0,1,5,0,0,1,1,1,1.0,0,5,3
26.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,2.0,0,5,1,0,0,0,1,2.0,1,5,1
64.0,2,1,0.0,1,0,2,2,0,3,1,1,2,1,1.0,1,5,1,1,1,0,1,2.0,2,4,4
30.0,2,1,0.0,0,0,2,2,0,2,1,1,1,1,1.0,1,5,0,0,1,0,1,2.0,0,5,2
41.0,2,2,0.0,0,0,2,2,0,1,0,0,1,0,3.0,1,5,0,1,1,1,1,2.0,0,1,4
38.0,0,3,0.0,0,0,0,0,0,1,0,0,0,0,2.0,1,5,0,1,1,0,1,0.0,0,4,3
16.0,2,1,0.0,0,0,2,2,0,2,1,0,0,0,1.0,1,5,0,0,0,0,1,0.0,0,5,1
9.0,2,1,0.0,0,0,2,2,0,0,0,0,1,1,1.0,0,5,0,0,0,0,1,1.0,0,5,0
8.0,2,1,0.0,0,0,0,0,0,1,0,0,0,1,2.0,0,5,0,0,0,0,1,0.0,0,5,0
30.0,2,1,0.0,0,0,0,0,0,3,1,2,2,2,1.0,1,5,0,0,1,1,1,1.0,0,5,3
13.0,1,2,0.0,0,0,0,0,0,0,0,0,0,2,2.0,0,5,0,0,0,0,0,1.0,0,5,0
21.0,2,1,0.0,0,0,2,2,0,0,0,0,0,0,5.0,0,5,0,1,0,0,1,1.0,0,4,1
28.0,0,5,0.0,0,0,0,0,0,1,0,0,0,0,3.0,0,5,0,1,1,0,1,0.0,0,1,2
56.0,2,1,0.0,0,0,2,2,0,1,0,0,0,1,2.0,1,5,1,0,1,0,1,2.0,2,5,3
20.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,5.0,0,5,0,0,1,1,1,0.0,0,5,2
18.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,2.0,0,5,1,0,0,0,1,1.0,1,5,1
26.0,2,1,0.0,0,0,0,0,0,1,1,1,1,0,3.0,0,5,1,1,0,1,1,1.0,1,1,3
28.0,0,4,0.0,0,0,0,0,0,2,0,0,1,0,3.0,1,5,0,0,1,1,1,0.0,0,5,3
4.0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,0,0,0,0,0,1.0,0,5,0
48.0,2,1,0.0,0,0,2,2,0,1,0,0,1,1,2.0,1,5,1,1,1,0,1,1.0,1,1,4
31.0,2,1,0.0,0,0,2,2,0,1,1,1,0,1,1.0,0,5,0,1,1,0,1,0.0,0,4,2
16.0,2,1,0.0,0,0,0,0,0,2,2,0,1,0,1.0,0,5,0,0,1,1,1,1.0,0,5,2
16.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,3.0,1,5,0,0,0,1,1,1.0,0,5,2
36.0,2,2,0.0,0,0,2,2,0,1,0,0,1,1,2.0,1,5,1,0,1,1,1,1.0,1,5,4
52.0,0,6,0.0,0,0,0,0,0,0,0,0,0,1,5.0,1,5,1,1,1,1,1,1.0,1,1,5
35.0,2,1,0.0,0,0,0,0,0,3,0,0,2,2,1.0,1,5,0,0,1,0,1,0.0,0,5,2
15.0,1,3,0.0,0,0,2,2,0,1,2,0,0,0,2.0,0,5,0,0,0,1,1,2.0,0,5,1
20.0,0,3,0.0,0,0,0,0,0,1,0,0,2,2,3.0,0,5,0,1,0,1,1,1.0,0,3,2
4.0,2,1,0.0,0,0,0,0,0,1,0,0,0,1,2.0,0,5,0,0,0,0,1,1.0,0,5,0
4.0,2,1,0.0,0,0,0,0,0,1,0,0,0,1,2.0,0,5,0,0,0,0,1,1.0,0,5,0
8.0,2,1,0.0,0,0,2,2,0,1,1,2,1,2,1.0,0,5,0,0,0,0,1,1.0,0,5,0
7.0,2,1,0.0,0,0,0,0,0,1,0,0,1,1,1.0,0,5,0,0,0,0,1,1.0,0,5,0
6.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,2.0,0,5,0,0,0,1,1,1.0,0,5,1
36.0,1,1,0.0,0,0,2,2,0,1,0,0,0,0,1.0,1,5,1,0,1,1,1,1.0,1,5,4
8.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,1.0,0,5,0,0,0,0,0,1.0,0,5,0
7.0,0,5,0.0,1,0,2,2,0,0,0,0,0,0,5.0,0,5,0,0,0,0,0,1.0,0,5,0
8.0,1,4,0.0,0,0,0,0,0,1,0,0,1,2,3.0,0,5,0,0,0,0,1,0.0,0,5,0
21.0,2,1,0.0,1,0,2,2,0,1,0,0,0,0,3.0,0,5,0,0,1,1,1,0.0,0,5,2
18.0,0,2,0.0,0,0,2,2,0,0,0,0,0,0,5.0,0,5,1,0,0,1,0,1.0,1,5,2
8.0,1,5,0.0,0,0,2,2,0,0,0,0,0,0,4.0,0,5,0,0,0,0,1,0.0,0,5,0
29.0,2,3,0.0,0,0,0,0,0,1,0,0,0,1,5.0,1,5,0,0,1,1,1,1.0,0,5,3
8.0,0,6,0.0,0,0,2,2,0,3,0,0,2,2,5.0,0,5,0,0,0,1,1,0.0,0,5,1
28.0,2,2,0.0,0,0,0,0,0,1,0,0,2,0,2.0,0,5,1,0,1,1,1,0.0,1,5,3
41.0,0,6,0.0,0,0,0,0,0,1,0,0,1,0,5.0,1,5,0,1,1,0,1,1.0,0,1,3
10.0,2,1,0.0,0,0,2,2,0,1,0,0,0,2,4.0,0,5,0,0,0,0,1,0.0,0,5,0
36.0,2,1,0.0,0,0,0,0,0,2,0,0,1,1,1.0,1,5,0,0,1,1,1,2.0,0,5,3
15.0,2,2,0.0,0,0,0,0,0,1,0,0,0,0,1.0,0,5,0,0,0,0,1,1.0,0,5,0
18.0,2,1,0.0,0,0,2,2,0,2,0,0,1,0,3.0,0,5,0,1,0,0,1,1.0,0,2,1
59.0,0,3,0.0,0,0,2,2,0,1,0,0,1,2,1.0,1,5,1,1,1,1,1,1.0,2,1,5
23.0,2,1,0.0,0,0,2,2,0,3,0,0,1,1,2.0,1,5,0,0,0,0,1,2.0,0,5,1
6.0,0,6,0.0,0,0,2,2,0,0,0,0,1,1,5.0,0,5,0,0,0,0,1,0.0,0,5,0
22.0,1,5,0.0,0,0,0,0,0,1,0,0,2,1,3.0,1,5,0,0,0,0,1,1.0,0,5,1
2.0,2,4,0.0,0,0,0,0,0,1,0,0,0,0,2.0,0,5,0,0,0,0,1,0.0,0,5,0
31.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,5.0,1,5,0,0,1,0,1,0.0,0,5,2
20.0,2,1,0.0,0,0,2,2,0,2,1,1,1,2,0.0,0,5,0,0,1,1,0,1.0,0,5,2
36.0,2,1,0.0,0,0,0,0,0,1,2,0,1,2,2.0,1,5,0,0,1,0,1,2.0,0,5,2
15.0,0,2,0.0,0,0,0,0,0,1,1,1,0,0,1.0,0,5,1,0,0,1,1,1.0,1,5,2
38.0,0,3,0.0,0,0,2,2,0,1,0,0,2,2,3.0,1,5,0,1,1,1,1,1.0,0,4,4
26.0,2,1,0.0,0,0,0,0,0,1,0,0,2,1,2.0,1,5,0,0,1,0,1,1.0,0,5,2
28.0,2,1,0.0,0,0,2,2,0,1,1,2,1,0,0.0,1,5,0,0,1,1,1,0.0,0,5,3
26.0,2,1,0.0,0,0,0,0,0,1,1,1,0,0,4.0,0,5,1,0,0,0,1,1.0,2,5,1
18.0,0,5,0.0,0,0,0,0,0,1,0,0,1,0,5.0,0,5,1,0,0,0,1,0.0,1,5,1
12.0,2,1,0.0,0,0,0,0,0,1,2,0,0,0,1.0,1,5,0,0,0,0,1,1.0,0,5,1
22.0,2,2,0.0,0,0,2,2,0,1,0,0,1,0,1.0,1,5,0,0,0,0,1,1.0,0,5,1
6.0,0,6,0.0,0,0,0,0,0,0,0,0,1,2,1.0,0,5,0,0,0,0,1,0.0,0,5,0
18.0,2,1,0.0,0,0,0,0,0,1,1,1,1,0,1.0,1,5,0,0,0,0,1,1.0,0,5,1
22.0,0,2,0.0,0,0,0,0,0,1,0,0,1,0,4.0,0,5,0,1,0,0,1,0.0,0,4,1
8.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,5.0,0,5,0,0,0,1,0,1.0,0,5,1
48.0,2,1,0.0,0,0,2,2,0,1,1,1,1,1,1.0,1,5,1,0,1,1,1,1.0,2,5,4
26.0,2,1,0.0,0,0,2,2,0,1,0,0,2,0,2.0,1,5,0,0,1,1,1,2.0,0,5,3
10.0,0,3,0.0,0,0,0,0,0,0,0,0,1,0,5.0,0,5,0,0,0,0,1,0.0,0,5,0
20.0,0,6,0.0,0,0,0,0,0,1,0,0,1,1,3.0,0,5,0,0,1,1,1,0.0,0,5,2
39.0,2,1,0.0,0,0,0,0,0,3,0,0,2,1,1.0,1,5,0,1,1,1,1,2.0,0,4,4
19.0,2,1,0.0,0,0,2,2,0,3,2,0,2,2,1.0,1,5,0,0,0,0,1,1.0,0,5,1
8.0,0,3,0.0,0,0,2,2,0,1,1,2,0,1,3.0,0,5,0,0,0,0,1,0.0,0,5,0
8.0,2,1,0.0,1,0,0,0,0,1,0,0,0,0,3.0,0,5,0,0,0,1,0,1.0,0,5,1
16.0,2,1,0.0,0,0,0,0,0,2,0,0,2,0,1.0,1,5,0,0,0,0,1,1.0,0,5,1
22.0,2,4,0.0,0,0,0,0,0,1,0,0,1,1,2.0,0,5,1,0,1,1,1,1.0,1,5,3
48.0,2,1,0.0,0,0,2,2,0,2,0,0,1,0,1.0,1,5,1,0,1,0,1,2.0,1,5,3
2.0,0,6,0.0,0,0,0,0,0,2,0,0,1,0,5.0,0,5,0,0,0,0,0,1.0,0,5,0
31.0,2,1,0.0,0,0,2,2,0,0,0,0,0,2,3.0,1,5,0,0,1,1,1,2.0,0,5,3
37.0,2,1,0.0,0,0,0,0,0,1,0,0,1,1,1.0,1,5,0,1,1,1,1,2.0,0,4,4
51.0,2,1,0.0,0,0,0,0,0,1,0,0,1,0,3.0,1,5,1,0,1,1,1,0.0,2,5,4
9.0,2,1,0.0,0,0,0,0,0,2,0,0,1,0,1.0,0,5,0,0,0,0,1,1.0,0,5,0
23.0,2,1,0.0,0,0,2,2,0,2,0,0,2,0,2.0,1,5,0,0,0,1,1,1.0,0,5,2
15.0,2,1,0.0,0,0,0,0,1,2,0,0,2,2,1.0,0,5,1,0,0,0,1,0.0,1,5,1
12.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,4.0,0,5,0,0,0,0,0,1.0,0,5,0
6.0,2,2,0.0,0,0,0,0,0,1,0,0,1,0,2.0,0,5,0,0,0,0,1,0.0,0,5,0
16.0,0,3,0.0,0,0,0,0,0,2,0,0,1,0,3.0,0,5,0,0,1,1,1,0.0,0,5,2
40.0,2,1,0.0,0,0,2,2,0,2,0,0,1,0,2.0,1,5,1,0,1,0,1,1.0,1,5,3
28.0,2,1,0.0,0,0,0,0,0,1,0,0,0,0,1.0,1,5,0,0,1,0,1,1.0,0,5,2
8.0,2,1,0.0,0,0,0,0,0,1,0,0,2,2,4.0,0,5,0,0,0,1,1,0.0,0,5,1
15.0,2,4,0.0,0,0,2,2,0,1,0,0,0,0,5.0,0,5,0,0,0,0,1,1.0,0,5,0
26.0,0,2,0.0,0,0,0,0,0,3,1,2,2,2,1.0,1,5,1,0,0,1,1,1.0,1,5,3
5.0,2,1,0.0,0,0,0,0,0,2,0,0,1,1,1.0,0,5,0,0,0,0,1,2.0,0,5,0
30.0,1,2,0.0,0,0,0,0,0,1,0,0,1,1,1.0,1,5,1,0,0,1,1,1.0,1,5,3
61.0,2,1,0.0,0,0,2,2,0,1,0,0,1,1,2.0,1,5,1,1,1,1,1,2.0,2,4,5
20.0,2,4,0.0,0,0,0,0,0,1,0,0,0,0,2.0,1,5,0,0,0,0,1,1.0,0,5,1
6.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,1.0,0,5,0,0,0,0,1,0.0,0,5,0
31.0,2,1,0.0,1,0,2,2,0,3,2,0,2,0,1.0,1,5,1,0,0,0,1,2.0,1,5,2
8.0,2,1,0.0,0,0,0,0,0,1,0,0,0,1,2.0,0,5,0,0,0,0,1,1.0,0,5,0
12.0,0,3,0.0,0,0,0,0,0,1,0,0,1,2,1.0,1,5,0,0,0,0,1,0.0,0,5,1
30.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,2.0,1,5,0,0,1,0,1,1.0,0,5,2
30.0,2,1,0.0,0,0,0,0,0,1,0,0,2,2,3.0,0,5,1,0,1,0,1,1.0,1,5,2
20.0,1,3,0.0,0,0,2,2,0,1,0,0,0,0,5.0,1,5,0,0,0,1,0,1.0,0,5,2
30.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,5.0,1,5,0,0,1,0,0,1.0,0,5,2
13.0,0,6,0.0,0,0,0,0,0,1,0,0,1,0,5.0,0,5,0,0,0,0,1,1.0,0,5,0
10.0,2,2,0.0,0,0,2,2,0,1,1,1,1,1,1.0,0,5,0,0,0,0,1,1.0,0,5,0
10.0,1,3,0.0,0,0,0,0,0,0,0,0,0,0,2.0,0,5,0,0,0,0,1,1.0,0,5,0
8.0,0,5,0.0,0,0,0,0,0,2,0,0,1,0,1.0,0,5,0,0,0,0,1,0.0,0,5,0
41.0,2,1,0.0,0,0,2,2,0,2,0,0,1,0,2.0,1,5,1,0,0,1,1,1.0,2,5,3
14.0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,3.0,0,5,0,0,0,0,0,1.0,0,5,0
28.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,2.0,1,5,0,0,1,0,1,1.0,0,5,2
50.0,2,1,0.0,1,0,0,0,0,2,2,0,1,0,1.0,1,5,1,0,1,0,1,2.0,2,5,3
36.0,1,1,0.0,0,0,2,2,0,3,2,0,2,0,1.0,1,5,0,0,1,1,1,1.0,0,5,3
30.0,2,1,0.0,0,0,2,2,0,2,0,0,1,0,3.0,1,5,1,0,0,1,1,1.0,1,5,3
28.0,2,1,0.0,0,0,2,2,0,2,1,1,2,0,1.0,1,5,0,0,1,0,1,1.0,0,5,2
66.0,1,1,0.0,0,0,2,2,0,3,1,2,2,0,1.0,1,5,1,1,1,1,1,2.0,2,2,5
20.0,0,3,0.0,0,0,0,0,0,2,2,0,1,0,3.0,1,5,0,0,0,1,1,2.0,0,5,2
16.0,2,1,0.0,0,0,0,0,0,1,0,0,1,2,1.0,1,5,0,0,0,0,1,0.0,0,5,1
36.0,2,1,0.0,0,0,0,0,0,2,0,0,2,2,3.0,0,5,0,1,1,0,1,1.0,0,4,2
12.0,2,1,0.0,0,0,0,0,0,1,0,0,0,1,1.0,0,5,0,0,0,0,0,1.0,0,5,0
9.0,2,2,0.0,0,0,2,2,0,0,0,0,1,0,3.0,0,5,0,0,0,0,1,1.0,0,5,0
6.0,2,1,0.0,0,0,0,0,0,1,0,0,0,1,1.0,0,5,0,0,0,0,1,0.0,0,5,0
28.0,2,4,0.0,0,0,0,0,0,0,0,0,0,0,4.0,1,5,0,0,1,0,1,0.0,0,5,2
37.0,2,1,0.0,0,0,2,2,0,3,2,0,2,2,1.0,1,5,0,0,1,0,1,2.0,0,5,2
9.0,0,5,0.0,0,0,2,2,0,1,0,0,1,0,5.0,0,5,0,0,0,0,1,1.0,0,5,0
17.0,2,1,0.0,0,0,0,0,0,1,0,0,1,1,1.0,1,5,0,0,0,0,1,0.0,0,5,1
23.0,2,1,0.0,0,0,0,0,0,1,0,0,1,1,1.0,1,5,0,0,0,0,1,1.0,0,5,1
11.0,2,1,0.0,0,0,0,0,0,1,0,0,1,1,3.0,0,5,0,0,0,0,1,2.0,0,5,0
19.0,0,4,0.0,0,0,2,2,0,0,0,0,1,0,3.0,0,5,0,0,1,0,1,0.0,0,5,1
9.0,2,1,0.0,0,0,0,0,0,1,0,0,0,0,5.0,0,5,0,0,0,0,1,0.0,0,5,0
22.0,2,1,0.0,0,0,0,0,0,1,0,0,0,1,3.0,1,5,0,0,0,1,1,1.0,0,5,2
51.0,2,2,0.0,0,0,0,0,0,2,0,0,2,2,3.0,1,5,1,1,1,1,1,1.0,1,1,5
30.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,3.0,1,5,0,0,1,0,1,1.0,0,5,2
20.0,0,4,0.0,1,0,2,2,0,3,1,2,2,2,2.0,1,5,0,0,0,1,1,0.0,0,5,2
11.0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,5.0,0,5,0,0,0,0,1,1.0,0,5,0
43.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,1.0,1,5,0,1,1,0,1,1.0,0,3,3
19.0,2,1,0.0,0,0,2,2,0,0,0,0,0,0,3.0,1,5,0,0,0,0,1,1.0,0,5,1
23.0,2,1,0.0,0,0,0,0,0,1,0,0,0,0,1.0,1,5,0,0,0,0,1,1.0,0,5,1
32.0,2,1,0.0,0,0,2,2,0,2,0,0,1,0,1.0,1,5,0,0,1,1,1,2.0,0,5,3
3.0,0,5,0.0,0,0,0,0,0,1,0,0,0,0,3.0,0,5,0,0,0,0,0,1.0,0,5,0
29.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,1.0,1,5,0,0,0,0,0,1.0,0,5,1
7.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,5.0,0,5,0,0,0,0,0,1.0,0,5,0
41.0,2,1,0.0,0,0,2,2,0,1,1,1,1,0,1.0,1,5,0,1,1,0,1,1.0,0,4,3
19.0,2,1,0.0,0,0,0,0,0,2,0,0,1,1,2.0,0,5,0,0,1,0,1,1.0,0,5,1
7.0,0,6,0.0,0,0,2,2,0,1,0,0,2,2,4.0,0,5,0,0,0,0,1,0.0,0,5,0
13.0,0,5,0.0,0,0,2,2,0,1,0,0,0,1,3.0,0,5,0,0,0,0,1,1.0,0,5,0
26.0,2,1,0.0,0,0,0,0,0,1,1,1,1,1,2.0,1,5,0,0,1,1,1,2.0,0,5,3
12.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,1.0,0,5,0,0,0,0,1,2.0,0,5,0
29.0,2,1,0.0,0,0,2,2,0,1,1,1,0,1,1.0,0,5,0,1,1,0,0,1.0,0,4,2
27.0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,3.0,1,5,0,0,1,0,1,1.0,0,5,2
19.0,2,2,0.0,0,0,2,2,0,0,0,0,0,0,4.0,1,5,0,0,0,0,0,1.0,0,5,1
9.0,2,1,0.0,0,0,2,2,0,0,0,0,0,0,0.0,0,5,0,0,0,0,0,1.0,0,5,0
33.0,1,3,0.0,0,0,0,0,0,1,0,0,0,0,2.0,1,5,1,0,0,1,1,2.0,2,5,3
13.0,2,1,0.0,0,0,0,0,0,1,0,0,0,0,1.0,0,5,0,0,1,0,1,1.0,0,5,1
7.0,2,1,0.0,0,0,2,2,0,1,0,0,0,1,2.0,0,5,0,0,0,0,0,1.0,0,5,0
14.0,1,1,0.0,0,0,0,0,0,1,0,0,0,0,1.0,0,5,0,0,0,0,1,1.0,0,5,0
9.0,2,2,0.0,0,0,2,2,0,0,0,0,0,0,2.0,0,5,0,0,0,0,1,0.0,0,5,0
28.0,1,4,0.0,0,0,2,2,0,1,1,1,0,0,2.0,1,5,0,0,1,0,1,1.0,0,5,2
11.0,0,5,0.0,0,0,2,2,0,1,0,0,0,0,3.0,0,5,0,0,0,1,1,1.0,0,5,1
38.0,2,2,0.0,0,0,2,2,0,3,1,2,2,2,3.0,1,5,0,0,1,0,1,2.0,0,5,2
32.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,1.0,1,5,0,1,0,1,1,2.0,0,4,3
29.0,0,4,0.0,0,0,2,2,0,1,0,0,1,0,3.0,1,5,0,0,1,1,1,1.0,0,5,3
26.0,2,1,0.0,0,0,0,0,0,1,0,0,1,0,2.0,1,5,1,0,0,0,1,1.0,1,5,2
13.0,2,1,0.0,1,0,0,0,0,1,0,0,1,0,1.0,0,5,0,0,0,0,1,1.0,0,5,0
15.0,1,3,0.0,0,0,2,2,0,1,2,0,1,0,3.0,0,5,0,0,0,0,1,1.0,0,5,0
21.0,2,1,0.0,0,0,0,0,0,1,0,0,0,1,2.0,1,5,0,0,0,0,1,0.0,0,5,1
12.0,2,1,0.0,0,0,2,2,0,1,0,0,2,2,4.0,0,5,0,0,0,0,1,1.0,0,5,0
39.0,2,2,0.0,0,0,0,0,0,1,0,0,0,0,1.0,1,5,0,1,1,1,1,1.0,0,1,4
21.0,2,1,0.0,0,0,0,0,0,1,0,0,0,0,4.0,1,5,0,0,0,0,1,0.0,0,5,1
14.0,1,5,0.0,0,0,2,2,0,0,0,0,0,1,4.0,0,5,0,0,0,0,0,1.0,0,5,0
9.0,1,3,0.0,0,0,2,2,0,1,0,0,0,0,5.0,0,5,0,0,0,0,1,0.0,0,5,0
34.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,1.0,1,5,0,0,1,1,1,1.0,0,5,3
21.0,1,1,0.0,0,0,2,2,0,1,1,1,0,0,1.0,0,5,0,0,1,0,0,1.0,0,5,1
24.0,2,1,0.0,0,0,2,2,0,2,1,1,1,0,3.0,1,5,0,0,0,1,1,1.0,0,5,2
17.0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,1.0,0,5,0,0,1,0,1,0.0,0,5,1
22.0,0,6,0.0,0,0,2,2,0,1,0,0,1,1,3.0,0,5,0,0,1,0,1,0.0,0,5,1
11.0,2,2,0.0,0,0,0,0,0,1,0,0,1,0,3.0,0,5,0,0,0,0,1,1.0,0,5,0
9.0,2,2,0.0,0,0,2,2,0,0,0,0,0,0,5.0,0,5,0,0,0,1,1,0.0,0,5,1
11.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,5.0,0,5,0,0,0,0,1,0.0,0,5,0
25.0,2,1,0.0,0,0,0,0,0,1,0,0,1,0,1.0,0,5,0,1,1,0,1,1.0,0,3,2
33.0,2,1,0.0,0,0,0,0,0,1,1,1,0,0,3.0,1,5,1,0,1,0,1,1.0,1,5,3
41.0,2,1,0.0,0,0,2,2,0,2,0,0,1,1,3.0,1,5,0,1,1,1,1,1.0,0,1,4
22.0,2,1,0.0,0,0,0,0,0,1,0,0,1,0,2.0,0,5,1,0,0,0,1,1.0,1,5,1
2.0,2,1,0.0,0,0,0,0,0,1,0,0,0,1,2.0,0,5,0,0,0,1,1,1.0,0,5,1
2.0,2,1,0.0,0,0,0,0,0,1,0,0,2,1,3.0,0,5,0,0,0,0,1,2.0,0,5,0
37.0,0,6,0.0,0,0,2,2,0,1,0,0,1,0,4.0,1,5,0,1,1,0,1,0.0,0,1,3
